sample	chr_1p	chr_1q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_20p	chr_20q	chr_21q	chr_22q
MMRF_2068_1_BM	0	0.637727759914255	0	0	0.7138263665594855	0.7138263665594855	0	0	2.105037513397642	2.105037513397642	0.6591639871382636	0.11468381564844586	0.6934619506966774	0.6934619506966774	0	0.6966773847802786	0.7191854233654876	0.7191854233654876	0	0	0	0	0	0	0	0	0.6859592711682744	0	0	0.6055734190782421	0.6055734190782421	0.7031082529474812	0.7031082529474812	0.5391211146838156	0.5391211146838156	0	0	0	0
MMRF_2072_1_BM	-0.3847802786709539	-0.3847802786709539	-0.38156484458735257	-0.38156484458735257	-0.3922829581993569	-0.3922829581993569	-0.969989281886388	-0.969989281886388	-0.06323687031082528	-0.06323687031082528	-0.39442658092175775	-0.39442658092175775	-0.38906752411575557	-0.38906752411575557	-1.332261521972133	-0.8070739549839228	0.12540192926045016	0.12540192926045016	-0.37513397642015	-0.37513397642015	-0.37299035369774913	-0.37299035369774913	-1.4394426580921758	-0.9796355841371919	-1.5380493033226152	-0.9528403001071811	0.255091103965702	-0.9571275455519828	-0.9571275455519828	-0.9517684887459806	-0.9517684887459806	-0.40943193997856375	-0.40943193997856375	0	0	-1.1532690246516613	-1.1532690246516613	-0.8102893890675241	-0.9260450160771704
MMRF_2074_1_BM	0	0.9185423365487674	0	0	0.9056806002143621	0.9056806002143621	0.12111468381564844	0.12111468381564844	0.8692390139335477	0.8692390139335477	0.5016077170418006	-0.2915326902465166	0.9067524115755626	0.9067524115755626	-1.085744908896034	-0.127545551982851	0.9356913183279743	0.9356913183279743	0	0	0.9399785637727759	0.9399785637727759	0	0	-1.1039657020364415	0	1.9860664523043943	0	0	0	0	0.8831725616291531	0.8831725616291531	1.0139335476956055	1.0139335476956055	0	0	1.9056806002143623	0
MMRF_2076_1_BM	0	0	0	0	0.9967845659163987	0.9967845659163987	0	1.0107181136120043	0.9946409431939979	0.9946409431939979	0	0	0.9817792068595927	0.9817792068595927	0	0	0.9657020364415863	0.9657020364415863	0.9721329046087889	0.9721329046087889	0.9785637727759914	0.9785637727759914	0	0	-1.085744908896034	0	0.9796355841371919	0	0	0	0	0.9785637727759914	0.9785637727759914	0.8810289389067523	0.8810289389067523	0	0	0.9764201500535905	0
MMRF_2079_1_BM	0	0	0	0	1.1136120042872453	1.1136120042872453	0	0	1.1211146838156485	1.1211146838156485	0	0	0.9935691318327974	0.9935691318327974	0	0	2.1232583065380495	2.1232583065380495	0	0	1.0911039657020365	1.0911039657020365	0	0	0	0	2.097534833869239	0	0	0.977491961414791	0.977491961414791	0	0	0.8885316184351553	0.8885316184351553	0	0	1.072883172561629	0
MMRF_2080_1_BM	0	0	0	0	0.9689174705251875	0.9689174705251875	0	0	0.9721329046087889	0.9721329046087889	0	0	0.977491961414791	0.977491961414791	0	0	1.1232583065380493	1.1232583065380493	0	0	0	0.9485530546623794	0	0	0	0	1.0042872454448017	0	0	1.0235798499464093	1.0235798499464093	0	0	1.8520900321543408	1.0407288317256163	0	0	0	0
MMRF_2081_1_BM	-1.067524115755627	1.0160771704180063	0	0	-0.9989281886387996	0.977491961414791	-1.065380493033226	-1.065380493033226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.067524115755627	0	0	0	-1.067524115755627	0	0	0	0	0	0	0	0	0	-1.082529474812433
MMRF_2082_1_BM	0	0	0	0	1.1543408360128615	1.1543408360128615	0	0	2.2293676312968915	2.2293676312968915	1.1264737406216505	1.1264737406216505	1.1168274383708467	1.1168274383708467	0	0	1.112540192926045	1.112540192926045	0	0	0	0	0	0	0	0	2.153269024651661	0	-1.0482315112540193	0	0	0	0	0.969989281886388	0.969989281886388	0	0	0	0
MMRF_2083_1_BM	-0.13290460878885316	-0.13290460878885316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0589496248660235	0	0	0	-0.187566988210075	-1.0814576634512325	-0.14255091103965703	0	0	0	0	0	0	0	0
MMRF_2087_1_BM	-1.1146838156484458	-0.1489817792068596	-0.15005359056806003	-0.15005359056806003	0.7642015005359056	0.7642015005359056	-0.23258306538049303	-0.23258306538049303	0.8403001071811361	0.8403001071811361	-0.2057877813504823	-0.2057877813504823	0.7642015005359056	0.7642015005359056	-0.15862808145766344	-0.15862808145766344	1.6441586280814575	1.6441586280814575	-0.1382636655948553	-0.1382636655948553	0.827438370846731	0.827438370846731	-0.15219721329046085	-0.15219721329046085	-0.2390139335476956	-0.14362272240085744	1.840300107181136	0	0	0	0	0.7459807073954983	0.7459807073954983	0.9603429796355841	0.9603429796355841	-0.10932475884244372	0	-0.1939978563772776	0
