dim1	dim2	group
-1.3477698866563907	-0.20008288151386766	#4DAF4A
0.3182305051130546	0.17004858802068532	#E41A1C
0.3987108678258141	0.3079233664660965	#377EB8
-1.426475891676769	1.4018697617636666	#4DAF4A
0.6505698389110158	-2.344695287290918	#E41A1C
-2.2406606632604804	0.5568158895840248	#377EB8
-0.36543022932399655	0.3323696860554133	#E41A1C
-0.44579112060947046	0.2120507846405457	#E41A1C
-0.7745945471602689	-0.6899366700100353	#4DAF4A
-3.501245262732141	0.7622288791056626	#4DAF4A
-0.17324366353873843	-2.2204540007000286	#E41A1C
0.34966024502483684	-1.5607612620759055	#E41A1C
-2.3211391154315626	0.12013135368352615	#4DAF4A
-1.4850881881422493	0.6231014711457078	#4DAF4A
0.4728686570732819	0.9052604096428964	#4DAF4A
-0.48994635819395654	-0.3199019980920722	#E41A1C
0.09793200664379081	-0.12383429620275901	#377EB8
-1.6089343934508498	1.0136986442355027	#4DAF4A
0.21117601493432123	-1.141726887497557	#E41A1C
0.2757567255286938	-0.9182953760039182	#E41A1C
0.4208915485656822	-0.1012818929734771	#377EB8
-0.027428818625062353	0.7308986674025341	#4DAF4A
-1.005354246949583	0.06818079488491724	#377EB8
-0.5258677085938163	-1.312986203347816	#4DAF4A
0.9919533099379154	1.2529105691398617	#4DAF4A
0.3287351357721959	-1.1309875190409802	#E41A1C
0.009842507920933052	1.1772528103585553	#4DAF4A
-0.9652951945150859	0.9564565305537422	#377EB8
0.6457252623609628	1.4481537611466269	#4DAF4A
-0.6851709673829481	-2.1456437885722743	#377EB8
-0.9804425933910013	-1.4238621354044247	#E41A1C
-1.2066783142068525	-1.5740359064074254	#377EB8
-2.37109816748705	0.2874808469830976	#377EB8
-2.199914757680121	0.8498369562675405	#4DAF4A
-0.5872082661146362	-0.0162339230111599	#4DAF4A
-0.789928316824791	-1.1592142212455505	#E41A1C
1.065090866795709	-1.5368482950573208	#E41A1C
0.7821394102687407	0.9196611417578369	#377EB8
-0.867881689280821	-0.5299933082117415	#4DAF4A
-0.8134127626385851	0.6631053507949346	#377EB8
0.506253676394042	-0.3102937170816066	#377EB8
-2.1556266690860717	0.9913500866330608	#4DAF4A
0.12869773597446252	0.8545119397193224	#4DAF4A
-0.027871211417683086	-1.8397171312151979	#E41A1C
1.084596575014192	0.1559173657081841	#377EB8
0.5279246538144489	-0.8618666189059764	#377EB8
-1.5324810763933754	0.09179700624395008	#4DAF4A
-0.2175228824658041	-2.0826325806687658	#E41A1C
0.5225334793878125	1.116053661902249	#4DAF4A
-0.6431406482317492	-2.22621559836557	#E41A1C
0.01623254348002823	0.6636852525610589	#E41A1C
-0.5376339950625558	0.08942432427236734	#4DAF4A
-1.0358286834662456	-0.08248681556551812	#4DAF4A
-0.9115647142622272	-0.13089212074718323	#4DAF4A
0.3505872155254568	-0.37179694370216937	#E41A1C
0.11122906946576963	-1.0824915985743941	#377EB8
0.14150524879739382	1.0029033551191018	#4DAF4A
0.30246450084025794	1.340523736769181	#4DAF4A
1.7237461164917898	0.9481160047471054	#4DAF4A
-0.1642955368088749	-1.5729865360250612	#377EB8
-0.020020802363388084	-0.6607165055742555	#E41A1C
0.6154389196356641	0.16238176108708255	#4DAF4A
-0.8937449816231138	0.15335431060589405	#377EB8
0.20869101351652516	0.35741307853753485	#377EB8
-0.9777506958188021	-1.6464709089537095	#E41A1C
-1.2419593438287413	0.743316203967209	#4DAF4A
-0.8412398508469411	-1.6403528177214002	#377EB8
-1.5609627894401648	-0.33303759817797657	#377EB8
-0.9383726325844957	-0.7297147611939118	#377EB8
0.6744587020857377	-0.2319487618433634	#377EB8
-0.28993180265794344	-0.7338992871185153	#377EB8
-1.4536106962002615	-1.0755660241433411	#E41A1C
-0.5598838774412841	0.5922727513622374	#4DAF4A
0.3365125954772562	-0.14792857123381017	#377EB8
-1.5895537909315252	-1.7724386954337508	#377EB8
-1.7301821239535715	0.40973038020748065	#4DAF4A
0.19630110499038306	-0.576597596115011	#E41A1C
-1.8073316824780576	0.3611035465565774	#4DAF4A
-0.8744342092920849	-0.8531344695857564	#377EB8
-1.498789765999319	-1.3459701549550431	#377EB8
-0.34176815212284817	-0.2418268480120852	#E41A1C
0.8821531774704126	0.24726275621609847	#4DAF4A
1.2797189760124232	-0.22896918537161232	#E41A1C
-0.6873142354306436	0.7984043729446485	#4DAF4A
-0.5789110117820183	-0.489194828464354	#377EB8
-0.8281966832677176	0.017639509984779398	#377EB8
-0.5065256169321699	-1.3048577637129073	#E41A1C
-1.3816761004896883	-0.6888767257581153	#377EB8
0.4221955241284683	-0.6806975363767614	#377EB8
-0.6878310432291207	1.064471983562671	#4DAF4A
-0.332594763226654	-0.7083249580203489	#4DAF4A
-1.5687796944783343	-0.06594418290699812	#377EB8
-1.0544322717054209	-1.0217648928691512	#E41A1C
2.3673405814035516e-4	0.37668930756498165	#4DAF4A
0.020539769939000436	0.7942642402515301	#377EB8
0.5553315951656492	-0.7237274389661054	#377EB8
-1.4456660093257185	-1.3545630906437698	#377EB8
0.024727386811027652	0.1447671179374088	#E41A1C
-0.04672480862478224	-0.3949358046296678	#377EB8
-0.32989794507915704	0.22134214990810047	#4DAF4A
-0.12748957522643195	-0.2806353686933476	#E41A1C
-2.95978486862679	0.5961973456908876	#4DAF4A
1.2423267339866222	-0.7187748653063474	#377EB8
0.5169860646871552	0.6927064985238413	#377EB8
-1.3379831692021298	-1.0761408665238996	#E41A1C
1.1410689895582646	-0.7293489234579844	#E41A1C
1.0351387924542785	0.6624926542322342	#4DAF4A
-2.2742307307011895	1.4535902297227914	#4DAF4A
1.2211986459901825	0.8124549295020526	#4DAF4A
-1.5388143879184062	0.08089729203715891	#4DAF4A
-1.1707455189804896	-0.7263328258698506	#377EB8
-1.6604194877397265	0.29142494560169785	#4DAF4A
-2.509880878765915	-1.4578419460476117	#377EB8
-1.5400418431266212	0.4024619073156673	#377EB8
